kernel,server_type,model,input_tokens,output_tokens,total_tokens
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,7414,2701,10115
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10712,8665,19377
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,6864,159,7023
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10734,2664,13398
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,6722,200,6922
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10712,2962,13674
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,6981,197,7178
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10734,16235,26969
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,9010,3401,12411
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,9622,7920,17542
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10644,1772,12416
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,7082,67,7149
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,9622,18347,27969
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10770,1741,12511
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,6653,246,6899
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10748,1821,12569
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,6671,216,6887
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10770,2199,12969
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,6924,241,7165
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,10748,25552,36300
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,12337,12498,24835
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,13343,15401,28744
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,17229,12860,30089
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,15268,1307,16575
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,17492,27368,44860
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,16644,1089,17733
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,16644,3141,19785
102_ScaledDotProductAttention.py,anthropic,claude-sonnet-5,16820,5891,22711
21_Sigmoid.py,anthropic,claude-sonnet-5,1909,900,2809
21_Sigmoid.py,anthropic,claude-sonnet-5,6676,639,7315
21_Sigmoid.py,anthropic,claude-sonnet-5,6676,943,7619
21_Sigmoid.py,anthropic,claude-sonnet-5,7399,2647,10046
21_Sigmoid.py,anthropic,claude-sonnet-5,7493,1674,9167
21_Sigmoid.py,anthropic,claude-sonnet-5,7315,830,8145
21_Sigmoid.py,anthropic,claude-sonnet-5,7305,869,8174
21_Sigmoid.py,anthropic,claude-sonnet-5,7389,887,8276
21_Sigmoid.py,anthropic,claude-sonnet-5,7389,1384,8773
21_Sigmoid.py,anthropic,claude-sonnet-5,7315,1049,8364
21_Sigmoid.py,anthropic,claude-sonnet-5,7288,1883,9171
22_Tanh.py,anthropic,claude-sonnet-5,1901,1302,3203
22_Tanh.py,anthropic,claude-sonnet-5,6738,499,7237
22_Tanh.py,anthropic,claude-sonnet-5,6738,1326,8064
22_Tanh.py,anthropic,claude-sonnet-5,7485,1833,9318
22_Tanh.py,anthropic,claude-sonnet-5,7534,1734,9268
22_Tanh.py,anthropic,claude-sonnet-5,7534,721,8255
22_Tanh.py,anthropic,claude-sonnet-5,7534,1801,9335
22_Tanh.py,anthropic,claude-sonnet-5,7534,1369,8903
