kernel,server_type,model,input_tokens,output_tokens,total_tokens
22_Tanh.py,kimi,kimi-k3,4673,2101,6774
22_Tanh.py,kimi,kimi-k3,4671,1061,5732
22_Tanh.py,kimi,kimi-k3,4772,3840,8612
22_Tanh.py,kimi,kimi-k3,4879,4783,9662
22_Tanh.py,kimi,kimi-k3,4857,550,5407
22_Tanh.py,kimi,kimi-k3,4944,4295,9239
22_Tanh.py,kimi,kimi-k3,2921,360,3281
22_Tanh.py,kimi,kimi-k3,4758,4115,8873
22_Tanh.py,kimi,kimi-k3,4805,5655,10460
33_BatchNorm.py,kimi,kimi-k3,1259,7953,9212
33_BatchNorm.py,kimi,kimi-k3,6004,16720,22724
33_BatchNorm.py,kimi,kimi-k3,6818,6179,12997
33_BatchNorm.py,kimi,kimi-k3,6291,2742,9033
33_BatchNorm.py,kimi,kimi-k3,5572,2179,7751
33_BatchNorm.py,kimi,kimi-k3,7053,8923,15976
33_BatchNorm.py,kimi,kimi-k3,6705,4164,10869
33_BatchNorm.py,kimi,kimi-k3,6745,10484,17229
33_BatchNorm.py,kimi,kimi-k3,7066,8585,15651
33_BatchNorm.py,kimi,kimi-k3,6669,2909,9578
33_BatchNorm.py,kimi,kimi-k3,6559,647,7206
33_BatchNorm.py,kimi,kimi-k3,7097,9126,16223
33_BatchNorm.py,kimi,kimi-k3,7498,13141,20639
33_BatchNorm.py,kimi,kimi-k3,7445,2030,9475
33_BatchNorm.py,kimi,kimi-k3,6413,795,7208
33_BatchNorm.py,kimi,kimi-k3,7514,8033,15547
33_BatchNorm.py,kimi,kimi-k3,8467,5256,13723
40_LayerNorm.py,kimi,kimi-k3,1264,4264,5528
40_LayerNorm.py,kimi,kimi-k3,5458,18831,24289
40_LayerNorm.py,kimi,kimi-k3,6121,6993,13114
40_LayerNorm.py,kimi,kimi-k3,5897,10295,16192
40_LayerNorm.py,kimi,kimi-k3,6413,5851,12264
40_LayerNorm.py,kimi,kimi-k3,6048,828,6876
