kernel,server_type,model,input_tokens,output_tokens,total_tokens
70_conv_transposed_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,10405,1863,12268
70_conv_transposed_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,10405,12457,22862
70_conv_transposed_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,10665,8829,19494
70_conv_transposed_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,10717,4549,15266
70_conv_transposed_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,10959,7891,18850
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,6714,10038,16752
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,8342,11260,19602
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,9232,12706,21938
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,9590,9279,18869
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,9906,3388,13294
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,9929,1090,11019
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,8867,363,9230
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,9513,11345,20858
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,9945,12487,22432
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10324,15495,25819
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10430,9752,20182
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10766,3643,14409
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10181,625,10806
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10766,1949,12715
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10023,733,10756
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10766,1843,12609
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,9874,850,10724
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10766,1586,12352
75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,kimi,kimi-k3,10241,612,10853
