kernel,server_type,model,input_tokens,output_tokens,total_tokens
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6092,15164,21256
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,4834,22483,27317
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6093,12411,18504
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,4926,7637,12563
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6221,27854,34075
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5141,7331,12472
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6007,19731,25738
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5898,10936,16834
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6192,13736,19928
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5111,5165,10276
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6223,11836,18059
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,4905,502,5407
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6214,29922,36136
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5335,7834,13169
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6277,24505,30782
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5372,5038,10410
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6007,14060,20067
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5351,1256,6607
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6057,15124,21181
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,4597,1016,5613
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6123,14157,20280
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5620,4331,9951
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6152,7307,13459
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5174,569,5743
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,6171,20678,26849
6_Matmul_with_large_K_dimension_.py,kimi,kimi-k3,5174,6484,11658
21_Sigmoid.py,kimi,kimi-k3,6362,5148,11510
21_Sigmoid.py,kimi,kimi-k3,5103,3447,8550
21_Sigmoid.py,kimi,kimi-k3,3881,893,4774
21_Sigmoid.py,kimi,kimi-k3,5109,8387,13496
21_Sigmoid.py,kimi,kimi-k3,4949,2376,7325
21_Sigmoid.py,kimi,kimi-k3,5118,3043,8161
21_Sigmoid.py,kimi,kimi-k3,3747,6645,10392
21_Sigmoid.py,kimi,kimi-k3,5142,4092,9234
21_Sigmoid.py,kimi,kimi-k3,4477,4656,9133
21_Sigmoid.py,kimi,kimi-k3,5253,6529,11782
21_Sigmoid.py,kimi,kimi-k3,3928,4656,8584
21_Sigmoid.py,kimi,kimi-k3,5103,11329,16432
21_Sigmoid.py,kimi,kimi-k3,3857,1092,4949
21_Sigmoid.py,kimi,kimi-k3,5135,5895,11030
